transaction_id,account_id,transaction_date,transaction_type,amount,currency,originator_country,beneficiary_country,merchant_category,account_age_days,is_new_beneficiary,transaction_description,fraud_label,fraud_type
TXN-2026-171269,ACCT-770487,2024-11-07 05:29:55,CARD_PURCHASE,77.37,USD,US,AU,RESTAURANT,402,False,Normal card purchase,0,
TXN-2026-597440,ACCT-988662,2024-11-07 05:34:30,CARD_PURCHASE,196.32,USD,US,FR,UTILITIES,1206,False,Normal card purchase,0,
TXN-2026-216229,ACCT-133326,2024-11-07 06:42:31,CARD_PURCHASE,331.63,USD,US,AU,RESTAURANT,1402,False,Normal card purchase,0,
TXN-2026-687997,ACCT-356787,2024-11-07 07:27:12,ACH,1895.52,USD,US,AU,,931,False,Normal ach,0,
TXN-2026-861253,ACCT-391476,2024-11-07 08:31:29,CASH_WITHDRAWAL,580.02,USD,US,DE,,2123,False,Normal cash withdrawal,0,
TXN-2026-297816,ACCT-479201,2024-11-07 08:41:40,CHECK_DEPOSIT,2762.81,USD,US,DE,,2707,False,Normal check deposit,0,
TXN-2026-563031,ACCT-779514,2024-11-07 09:25:47,CARD_PURCHASE,117.01,USD,US,AU,RETAIL,788,True,Normal card purchase,0,
TXN-2026-633590,ACCT-344098,2024-11-07 09:57:18,CHECK_DEPOSIT,854.46,USD,US,AU,,2066,False,Normal check deposit,0,
TXN-2026-725113,ACCT-781453,2024-11-07 10:03:31,ACH,4009.38,USD,US,GB,,2641,True,Normal ach,0,
TXN-2026-837623,ACCT-832052,2024-11-07 12:48:15,CHECK_DEPOSIT,3716.71,USD,US,GB,,2690,False,Normal check deposit,0,
TXN-2026-972442,ACCT-126225,2024-11-07 13:10:28,ACH,942.18,USD,US,FR,,725,False,Normal ach,0,
TXN-2026-753534,ACCT-207473,2024-11-07 14:28:18,CARD_PURCHASE,392.95,USD,US,GB,UTILITIES,3026,True,Normal card purchase,0,
TXN-2026-911801,ACCT-705397,2024-11-07 14:29:43,CASH_DEPOSIT,1502.9,USD,US,GB,,3378,False,Normal cash deposit,0,
TXN-2026-475308,ACCT-308496,2024-11-07 14:55:07,CHECK_DEPOSIT,1388.67,USD,US,FR,,1574,False,Normal check deposit,0,
TXN-2026-678478,ACCT-133326,2024-11-07 15:34:17,CASH_WITHDRAWAL,2941.41,USD,US,CA,,2662,True,Normal cash withdrawal,0,
TXN-2026-535820,ACCT-705397,2024-11-07 16:09:36,CASH_DEPOSIT,1993.9,USD,US,DE,,2366,False,Normal cash deposit,0,
TXN-2026-857065,ACCT-407419,2024-11-07 16:28:23,CARD_PURCHASE,180.67,USD,US,US,HEALTHCARE,1671,True,Normal card purchase,0,
TXN-2026-759104,ACCT-356787,2024-11-07 18:14:33,WIRE_DOMESTIC,23742.66,USD,US,DE,,3507,False,Normal wire domestic,0,
TXN-2026-226215,ACCT-498382,2024-11-07 18:52:02,CHECK_DEPOSIT,3463.06,USD,US,CA,,2249,False,Normal check deposit,0,
TXN-2026-208239,ACCT-145561,2024-11-07 18:58:57,WIRE_DOMESTIC,1477.67,USD,US,AU,,2960,False,Normal wire domestic,0,
TXN-2026-984027,ACCT-131244,2024-11-07 19:56:42,WIRE_INTERNATIONAL,10612.26,USD,US,AU,,1650,False,Normal wire international,0,
TXN-2026-870571,ACCT-832052,2024-11-07 23:02:35,WIRE_INTERNATIONAL,24132.08,USD,US,GB,,2376,False,Normal wire international,0,
TXN-2026-846385,ACCT-872246,2024-11-07 23:13:04,CASH_DEPOSIT,1672.3,USD,US,GB,,1078,False,Normal cash deposit,0,
TXN-2026-487593,ACCT-747684,2024-11-08 00:00:00,WIRE_DOMESTIC,14073.28,USD,US,US,,55,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-278386,ACCT-124085,2024-11-08 00:00:00,ACH,14580.33,USD,US,US,,14,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-820861,ACCT-870883,2024-11-08 00:00:00,CHECK_DEPOSIT,7606.8,USD,US,US,,32,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-988102,ACCT-292664,2024-11-08 00:00:00,WIRE_DOMESTIC,12631.63,USD,US,US,,40,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-361728,ACCT-292664,2024-11-08 00:00:00,WIRE_DOMESTIC,6108.28,USD,US,US,,55,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-647312,ACCT-870158,2024-11-08 00:00:00,WIRE_DOMESTIC,14329.35,USD,US,US,,30,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-321449,ACCT-201414,2024-11-08 00:47:52,WIRE_DOMESTIC,6096.25,USD,US,AU,,2780,False,Normal wire domestic,0,
TXN-2026-359168,ACCT-779514,2024-11-08 01:13:12,CASH_WITHDRAWAL,821.99,USD,US,JP,,1180,False,Normal cash withdrawal,0,
TXN-2026-356622,ACCT-671858,2024-11-08 01:36:38,CASH_DEPOSIT,197.37,USD,US,FR,,2012,False,Normal cash deposit,0,
TXN-2026-985049,ACCT-270555,2024-11-08 02:33:08,CHECK_DEPOSIT,2504.33,USD,US,DE,,2577,False,Normal check deposit,0,
TXN-2026-268720,ACCT-717889,2024-11-08 02:43:50,WIRE_DOMESTIC,2317.91,USD,US,CA,,2605,False,Normal wire domestic,0,
TXN-2026-813328,ACCT-865179,2024-11-08 04:10:14,CASH_DEPOSIT,829.1,USD,US,FR,,3157,False,Normal cash deposit,0,
TXN-2026-546688,ACCT-356787,2024-11-08 04:13:11,CHECK_DEPOSIT,1523.78,USD,US,JP,,754,False,Normal check deposit,0,
TXN-2026-715870,ACCT-452944,2024-11-08 05:37:33,CASH_WITHDRAWAL,2853.2,USD,US,AU,,2064,False,Normal cash withdrawal,0,
TXN-2026-810219,ACCT-895667,2024-11-08 06:20:10,CASH_DEPOSIT,469.13,USD,US,DE,,2886,False,Normal cash deposit,0,
TXN-2026-913848,ACCT-452944,2024-11-08 07:02:42,CHECK_DEPOSIT,2983.09,USD,US,AU,,1569,False,Normal check deposit,0,
TXN-2026-459836,ACCT-388389,2024-11-08 08:05:45,CASH_DEPOSIT,2153.4,USD,US,FR,,3176,False,Normal cash deposit,0,
TXN-2026-889759,ACCT-539898,2024-11-08 08:12:28,CASH_DEPOSIT,429.32,USD,US,DE,,1677,False,Normal cash deposit,0,
TXN-2026-206142,ACCT-207473,2024-11-08 08:24:39,CHECK_DEPOSIT,1589.13,USD,US,CA,,2542,False,Normal check deposit,0,
TXN-2026-854500,ACCT-127824,2024-11-08 10:19:12,CASH_DEPOSIT,2878.89,USD,US,FR,,716,False,Normal cash deposit,0,
TXN-2026-966286,ACCT-479201,2024-11-08 11:46:35,ACH,4239.78,USD,US,DE,,2857,False,Normal ach,0,
TXN-2026-893237,ACCT-543621,2024-11-08 12:00:00,CARD_PURCHASE,1304.96,USD,US,US,CRYPTO_EXCHANGE,139,False,Purchase at money service,1,MSB_SUSPICIOUS
TXN-2026-275868,ACCT-779514,2024-11-08 12:28:34,WIRE_INTERNATIONAL,15768.69,USD,US,FR,,2222,False,Normal wire international,0,
TXN-2026-884645,ACCT-759176,2024-11-08 12:31:09,CASH_DEPOSIT,2846.24,USD,US,GB,,1232,False,Normal cash deposit,0,
TXN-2026-625119,ACCT-456778,2024-11-08 12:35:32,CARD_PURCHASE,380.25,USD,US,CA,RETAIL,584,True,Normal card purchase,0,
TXN-2026-192059,ACCT-835392,2024-11-08 13:54:56,WIRE_INTERNATIONAL,8873.76,USD,US,DE,,2497,False,Normal wire international,0,
TXN-2026-621546,ACCT-816751,2024-11-08 15:40:46,ACH,1518.29,USD,US,US,,1084,False,Normal ach,0,
TXN-2026-896922,ACCT-174870,2024-11-08 16:04:10,CASH_DEPOSIT,2487.52,USD,US,GB,,2602,False,Normal cash deposit,0,
TXN-2026-912378,ACCT-174870,2024-11-08 16:16:20,ACH,1840.03,USD,US,AU,,686,False,Normal ach,0,
TXN-2026-439403,ACCT-482554,2024-11-08 17:03:13,CARD_PURCHASE,102.99,USD,US,CA,UTILITIES,1492,False,Normal card purchase,0,
TXN-2026-250990,ACCT-391476,2024-11-08 17:43:12,WIRE_INTERNATIONAL,3789.8,USD,US,US,,3059,False,Normal wire international,0,
TXN-2026-546173,ACCT-498591,2024-11-08 20:02:20,CASH_DEPOSIT,1170.16,USD,US,FR,,1719,False,Normal cash deposit,0,
TXN-2026-685549,ACCT-688508,2024-11-08 20:19:16,CASH_DEPOSIT,2004.94,USD,US,FR,,2065,False,Normal cash deposit,0,
TXN-2026-577456,ACCT-731262,2024-11-08 21:04:46,WIRE_INTERNATIONAL,16966.22,USD,US,FR,,1840,False,Normal wire international,0,
TXN-2026-745584,ACCT-391704,2024-11-08 21:21:57,CASH_DEPOSIT,2118.9,USD,US,CA,,1345,False,Normal cash deposit,0,
TXN-2026-389930,ACCT-816751,2024-11-08 21:27:58,CASH_WITHDRAWAL,636.93,USD,US,CA,,3478,False,Normal cash withdrawal,0,
TXN-2026-983855,ACCT-545554,2024-11-08 22:00:00,CARD_PURCHASE,349.92,USD,US,US,CRYPTO_EXCHANGE,110,False,Purchase at crypto exchange,1,MSB_SUSPICIOUS
TXN-2026-607157,ACCT-850800,2024-11-08 22:01:09,CASH_DEPOSIT,268.74,USD,US,FR,,3593,False,Normal cash deposit,0,
TXN-2026-577079,ACCT-835392,2024-11-08 22:03:15,WIRE_INTERNATIONAL,23955.33,USD,US,DE,,1895,False,Normal wire international,0,
TXN-2026-772580,ACCT-126225,2024-11-08 22:30:48,CARD_PURCHASE,339.92,USD,US,FR,RETAIL,624,False,Normal card purchase,0,
TXN-2026-618172,ACCT-967442,2024-11-09 00:00:00,ACH,7879.62,USD,US,US,,41,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-347864,ACCT-122097,2024-11-09 00:00:00,CHECK_DEPOSIT,10349.11,USD,US,US,,14,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-110821,ACCT-747684,2024-11-09 00:00:00,ACH,9581.64,USD,US,US,,34,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-903986,ACCT-962671,2024-11-09 00:00:00,ACH,13794.67,USD,US,US,,31,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-268010,ACCT-962671,2024-11-09 00:00:00,WIRE_DOMESTIC,7974.23,USD,US,US,,34,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-744793,ACCT-472528,2024-11-09 00:34:10,CHECK_DEPOSIT,652.94,USD,US,JP,,1350,False,Normal check deposit,0,
TXN-2026-746703,ACCT-545554,2024-11-09 01:00:00,CARD_PURCHASE,1412.85,USD,US,US,CRYPTO_EXCHANGE,107,False,Purchase at money service,1,MSB_SUSPICIOUS
TXN-2026-983794,ACCT-996865,2024-11-09 02:02:11,CASH_WITHDRAWAL,1715.15,USD,US,AU,,1303,False,Normal cash withdrawal,0,
TXN-2026-649435,ACCT-581741,2024-11-09 03:01:51,CASH_DEPOSIT,256.09,USD,US,JP,,790,False,Normal cash deposit,0,
TXN-2026-263568,ACCT-356787,2024-11-09 03:07:27,CHECK_DEPOSIT,1244.1,USD,US,AU,,825,False,Normal check deposit,0,
TXN-2026-250255,ACCT-319684,2024-11-09 03:34:38,CHECK_DEPOSIT,2665.78,USD,US,JP,,2479,False,Normal check deposit,0,
TXN-2026-444519,ACCT-479201,2024-11-09 05:22:20,WIRE_INTERNATIONAL,14866.39,USD,US,JP,,3595,False,Normal wire international,0,
TXN-2026-785672,ACCT-781453,2024-11-09 05:24:41,WIRE_DOMESTIC,14014.05,USD,US,FR,,1863,False,Normal wire domestic,0,
TXN-2026-704272,ACCT-946335,2024-11-09 05:46:06,ACH,1125.97,USD,US,JP,,2370,False,Normal ach,0,
TXN-2026-379947,ACCT-207175,2024-11-09 05:51:34,WIRE_INTERNATIONAL,1800.09,USD,US,US,,1538,False,Normal wire international,0,
TXN-2026-476701,ACCT-733052,2024-11-09 06:51:37,CASH_WITHDRAWAL,2986.87,USD,US,GB,,1040,False,Normal cash withdrawal,0,
TXN-2026-682144,ACCT-688508,2024-11-09 08:44:59,WIRE_DOMESTIC,6413.22,USD,US,DE,,3193,False,Normal wire domestic,0,
TXN-2026-638277,ACCT-543621,2024-11-09 09:00:00,CARD_PURCHASE,1417.59,USD,US,US,MONEY_SERVICE,156,False,Purchase at crypto exchange,1,MSB_SUSPICIOUS
TXN-2026-584106,ACCT-581741,2024-11-09 10:15:32,CHECK_DEPOSIT,1050.68,USD,US,AU,,3552,False,Normal check deposit,0,
TXN-2026-396020,ACCT-407419,2024-11-09 11:18:43,WIRE_DOMESTIC,23874.95,USD,US,US,,1705,True,Normal wire domestic,0,
TXN-2026-356639,ACCT-295041,2024-11-09 13:00:00,CASH_DEPOSIT,9161.44,USD,US,US,,17,False,Cash deposit at branch 222,1,STRUCTURING
TXN-2026-599164,ACCT-603825,2024-11-09 13:00:00,CASH_DEPOSIT,9781.51,USD,US,US,,29,False,Cash deposit at branch 482,1,STRUCTURING
TXN-2026-484264,ACCT-996677,2024-11-09 16:00:00,CASH_DEPOSIT,9828.43,USD,US,US,,89,False,Cash deposit at branch 289,1,STRUCTURING
TXN-2026-892453,ACCT-488162,2024-11-09 16:57:19,CHECK_DEPOSIT,3387.26,USD,US,FR,,2690,False,Normal check deposit,0,
TXN-2026-883159,ACCT-216739,2024-11-09 17:26:13,WIRE_INTERNATIONAL,23460.41,USD,US,AU,,1358,False,Normal wire international,0,
TXN-2026-369826,ACCT-331148,2024-11-09 17:47:24,CARD_PURCHASE,279.81,USD,US,AU,UTILITIES,3328,False,Normal card purchase,0,
TXN-2026-869105,ACCT-770487,2024-11-09 18:21:28,CARD_PURCHASE,490.29,USD,US,US,HEALTHCARE,502,False,Normal card purchase,0,
TXN-2026-194458,ACCT-719176,2024-11-09 18:37:50,CHECK_DEPOSIT,2913.35,USD,US,DE,,672,False,Normal check deposit,0,
TXN-2026-384645,ACCT-438277,2024-11-09 19:00:00,CASH_DEPOSIT,9744.14,USD,US,US,,60,False,Cash deposit at branch 198,1,STRUCTURING
TXN-2026-596931,ACCT-270495,2024-11-09 19:00:00,CASH_DEPOSIT,9298.15,USD,US,US,,51,False,Cash deposit at branch 872,1,STRUCTURING
TXN-2026-632351,ACCT-329258,2024-11-09 19:39:08,WIRE_DOMESTIC,7746.91,USD,US,JP,,3390,False,Normal wire domestic,0,
TXN-2026-313910,ACCT-198246,2024-11-09 19:42:12,CHECK_DEPOSIT,403.96,USD,US,JP,,497,False,Normal check deposit,0,
TXN-2026-711772,ACCT-602248,2024-11-09 20:00:00,CASH_DEPOSIT,9049.53,USD,US,US,,81,False,Cash deposit at branch 327,1,STRUCTURING
TXN-2026-764678,ACCT-542417,2024-11-09 23:01:02,CHECK_DEPOSIT,3874.91,USD,US,AU,,1931,True,Normal check deposit,0,
TXN-2026-808699,ACCT-731262,2024-11-09 23:25:19,CARD_PURCHASE,456.94,USD,US,GB,UTILITIES,3204,False,Normal card purchase,0,
TXN-2026-101533,ACCT-263032,2024-11-09 23:55:54,CASH_WITHDRAWAL,2534.76,USD,US,US,,1906,False,Normal cash withdrawal,0,
TXN-2026-420389,ACCT-292664,2024-11-10 00:00:00,WIRE_DOMESTIC,7000.75,USD,US,US,,19,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-534631,ACCT-870883,2024-11-10 00:00:00,ACH,6986.64,USD,US,US,,39,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-674334,ACCT-982023,2024-11-10 00:00:00,CHECK_DEPOSIT,12292.32,USD,US,US,,58,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-169591,ACCT-982023,2024-11-10 00:00:00,CHECK_DEPOSIT,7609.7,USD,US,US,,52,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-729557,ACCT-124085,2024-11-10 00:00:00,ACH,11180.04,USD,US,US,,19,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-769986,ACCT-122097,2024-11-10 00:00:00,WIRE_DOMESTIC,8846.9,USD,US,US,,21,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-358313,ACCT-387883,2024-11-10 00:00:00,ACH,9748.54,USD,US,US,,37,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-218448,ACCT-387883,2024-11-10 00:00:00,WIRE_DOMESTIC,8747.05,USD,US,US,,41,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-428634,ACCT-870158,2024-11-10 00:00:00,WIRE_DOMESTIC,12731.91,USD,US,US,,38,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-595962,ACCT-308496,2024-11-10 00:21:16,WIRE_INTERNATIONAL,20100.92,USD,US,AU,,1088,False,Normal wire international,0,
TXN-2026-597549,ACCT-688508,2024-11-10 01:17:40,ACH,4185.74,USD,US,AU,,3009,False,Normal ach,0,
TXN-2026-492393,ACCT-944962,2024-11-10 01:21:41,WIRE_INTERNATIONAL,13364.96,USD,US,CA,,3550,False,Normal wire international,0,
TXN-2026-755843,ACCT-895667,2024-11-10 04:17:36,WIRE_INTERNATIONAL,538.73,USD,US,US,,3385,False,Normal wire international,0,
TXN-2026-910616,ACCT-575435,2024-11-10 05:19:58,CASH_DEPOSIT,1201.11,USD,US,DE,,1554,True,Normal cash deposit,0,
TXN-2026-640299,ACCT-816751,2024-11-10 05:47:16,CASH_DEPOSIT,2614.85,USD,US,JP,,633,False,Normal cash deposit,0,
TXN-2026-487728,ACCT-731262,2024-11-10 06:23:09,CASH_DEPOSIT,2243.0,USD,US,AU,,1435,False,Normal cash deposit,0,
TXN-2026-616428,ACCT-910620,2024-11-10 06:33:00,CASH_DEPOSIT,1539.55,USD,US,AU,,2861,False,Normal cash deposit,0,
TXN-2026-913423,ACCT-334053,2024-11-10 08:22:42,CASH_DEPOSIT,2261.0,USD,US,JP,,2851,False,Normal cash deposit,0,
TXN-2026-863934,ACCT-717889,2024-11-10 11:25:14,WIRE_DOMESTIC,3155.86,USD,US,DE,,2152,False,Normal wire domestic,0,
TXN-2026-192055,ACCT-207473,2024-11-10 11:38:09,CARD_PURCHASE,94.6,USD,US,AU,HEALTHCARE,3100,False,Normal card purchase,0,
TXN-2026-971803,ACCT-438277,2024-11-10 12:00:00,CASH_DEPOSIT,9807.35,USD,US,US,,81,False,Cash deposit at branch 966,1,STRUCTURING
TXN-2026-771697,ACCT-106814,2024-11-10 12:17:02,CARD_PURCHASE,319.54,USD,US,CA,RESTAURANT,2092,False,Normal card purchase,0,
TXN-2026-208529,ACCT-338968,2024-11-10 12:30:15,CARD_PURCHASE,255.67,USD,US,US,HEALTHCARE,3290,True,Normal card purchase,0,
TXN-2026-254228,ACCT-270495,2024-11-10 13:00:00,CASH_DEPOSIT,9882.62,USD,US,US,,86,False,Cash deposit at branch 846,1,STRUCTURING
TXN-2026-180558,ACCT-603825,2024-11-10 13:00:00,CASH_DEPOSIT,9260.87,USD,US,US,,79,False,Cash deposit at branch 298,1,STRUCTURING
TXN-2026-501078,ACCT-344098,2024-11-10 13:04:29,CHECK_DEPOSIT,2676.49,USD,US,AU,,2329,False,Normal check deposit,0,
TXN-2026-293929,ACCT-865179,2024-11-10 13:29:11,CHECK_DEPOSIT,779.26,USD,US,AU,,2932,False,Normal check deposit,0,
TXN-2026-158770,ACCT-919234,2024-11-10 15:00:00,CASH_DEPOSIT,9285.98,USD,US,US,,60,False,Cash deposit at branch 507,1,STRUCTURING
TXN-2026-900681,ACCT-657942,2024-11-10 15:00:00,CASH_DEPOSIT,9397.74,USD,US,US,,57,False,Cash deposit at branch 276,1,STRUCTURING
TXN-2026-584935,ACCT-329258,2024-11-10 15:04:17,CASH_WITHDRAWAL,1435.79,USD,US,JP,,3406,True,Normal cash withdrawal,0,
TXN-2026-451284,ACCT-391704,2024-11-10 15:37:52,CASH_WITHDRAWAL,2670.6,USD,US,JP,,1479,False,Normal cash withdrawal,0,
TXN-2026-161437,ACCT-835392,2024-11-10 17:10:24,WIRE_DOMESTIC,22446.24,USD,US,JP,,2533,False,Normal wire domestic,0,
TXN-2026-354801,ACCT-781453,2024-11-10 17:13:13,CASH_DEPOSIT,483.7,USD,US,FR,,2032,False,Normal cash deposit,0,
TXN-2026-827191,ACCT-876646,2024-11-10 17:19:51,CASH_WITHDRAWAL,1990.09,USD,US,GB,,3200,False,Normal cash withdrawal,0,
TXN-2026-348235,ACCT-678856,2024-11-10 17:59:12,WIRE_INTERNATIONAL,3473.38,USD,US,CA,,472,False,Normal wire international,0,
TXN-2026-169327,ACCT-326172,2024-11-10 18:00:00,CASH_DEPOSIT,9889.54,USD,US,US,,89,False,Cash deposit at branch 874,1,STRUCTURING
TXN-2026-600811,ACCT-543621,2024-11-10 19:00:00,CARD_PURCHASE,1971.54,USD,US,US,CRYPTO_EXCHANGE,93,False,Purchase at crypto exchange,1,MSB_SUSPICIOUS
TXN-2026-745830,ACCT-145561,2024-11-10 19:35:39,CASH_WITHDRAWAL,543.67,USD,US,CA,,3537,False,Normal cash withdrawal,0,
TXN-2026-971968,ACCT-438277,2024-11-10 20:00:00,CASH_DEPOSIT,9196.09,USD,US,US,,38,False,Cash deposit at branch 914,1,STRUCTURING
TXN-2026-986827,ACCT-835392,2024-11-10 20:17:28,CHECK_DEPOSIT,3413.99,USD,US,AU,,1863,True,Normal check deposit,0,
TXN-2026-614379,ACCT-543143,2024-11-10 20:51:01,CASH_DEPOSIT,247.48,USD,US,AU,,2618,False,Normal cash deposit,0,
TXN-2026-565765,ACCT-207175,2024-11-10 20:51:48,CARD_PURCHASE,410.38,USD,US,US,HEALTHCARE,2200,True,Normal card purchase,0,
TXN-2026-320073,ACCT-876646,2024-11-10 21:24:20,CARD_PURCHASE,433.99,USD,US,US,RESTAURANT,3187,False,Normal card purchase,0,
TXN-2026-159532,ACCT-205907,2024-11-10 21:50:47,ACH,1022.96,USD,US,FR,,2020,False,Normal ach,0,
TXN-2026-423047,ACCT-602248,2024-11-10 22:00:00,CASH_DEPOSIT,9125.48,USD,US,US,,17,False,Cash deposit at branch 511,1,STRUCTURING
TXN-2026-112964,ACCT-498382,2024-11-10 22:41:05,CASH_DEPOSIT,1045.77,USD,US,GB,,2771,False,Normal cash deposit,0,
TXN-2026-860583,ACCT-996677,2024-11-10 23:00:00,CASH_DEPOSIT,9811.49,USD,US,US,,26,False,Cash deposit at branch 319,1,STRUCTURING
TXN-2026-986340,ACCT-603825,2024-11-10 23:00:00,CASH_DEPOSIT,9461.27,USD,US,US,,47,False,Cash deposit at branch 266,1,STRUCTURING
TXN-2026-687638,ACCT-910620,2024-11-10 23:12:38,CARD_PURCHASE,212.88,USD,US,GB,UTILITIES,1234,True,Normal card purchase,0,
TXN-2026-590795,ACCT-216739,2024-11-10 23:15:44,WIRE_INTERNATIONAL,16565.86,USD,US,JP,,613,False,Normal wire international,0,
TXN-2026-741390,ACCT-452944,2024-11-10 23:48:37,ACH,872.96,USD,US,JP,,2531,True,Normal ach,0,
TXN-2026-862569,ACCT-946335,2024-11-10 23:59:23,CASH_DEPOSIT,742.49,USD,US,FR,,2500,False,Normal cash deposit,0,
TXN-2026-335388,ACCT-967442,2024-11-11 00:00:00,ACH,9941.49,USD,US,US,,31,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-880097,ACCT-870158,2024-11-11 00:00:00,CHECK_DEPOSIT,13058.42,USD,US,US,,27,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-516866,ACCT-747684,2024-11-11 00:00:00,WIRE_DOMESTIC,14743.99,USD,US,US,,38,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-157328,ACCT-122097,2024-11-11 00:00:00,CHECK_DEPOSIT,12989.41,USD,US,US,,49,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-772240,ACCT-292664,2024-11-11 00:00:00,ACH,9434.05,USD,US,US,,39,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-757066,ACCT-124085,2024-11-11 00:00:00,ACH,11471.07,USD,US,US,,43,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-538651,ACCT-967442,2024-11-11 00:00:00,CHECK_DEPOSIT,11771.89,USD,US,US,,23,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-835325,ACCT-124085,2024-11-11 00:00:00,ACH,6982.66,USD,US,US,,39,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-729232,ACCT-967442,2024-11-11 00:00:00,CHECK_DEPOSIT,13563.38,USD,US,US,,60,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-194632,ACCT-870158,2024-11-11 00:00:00,WIRE_DOMESTIC,9964.51,USD,US,US,,21,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-785315,ACCT-403445,2024-11-11 00:43:07,WIRE_DOMESTIC,15051.14,USD,US,US,,562,False,Normal wire domestic,0,
TXN-2026-514306,ACCT-338968,2024-11-11 01:07:19,WIRE_DOMESTIC,7397.18,USD,US,DE,,2306,False,Normal wire domestic,0,
TXN-2026-777968,ACCT-766563,2024-11-11 02:37:32,CARD_PURCHASE,419.48,USD,US,CA,HEALTHCARE,3424,False,Normal card purchase,0,
TXN-2026-422266,ACCT-482554,2024-11-11 03:32:32,CASH_WITHDRAWAL,478.56,USD,US,CA,,2233,False,Normal cash withdrawal,0,
TXN-2026-915573,ACCT-779514,2024-11-11 05:57:45,ACH,922.17,USD,US,FR,,1639,False,Normal ach,0,
TXN-2026-372804,ACCT-331148,2024-11-11 06:19:49,ACH,2041.6,USD,US,US,,492,False,Normal ach,0,
TXN-2026-911259,ACCT-334053,2024-11-11 10:24:35,WIRE_INTERNATIONAL,7633.89,USD,US,DE,,2254,False,Normal wire international,0,
TXN-2026-757658,ACCT-793384,2024-11-11 10:57:58,WIRE_INTERNATIONAL,18071.37,USD,US,FR,,1789,False,Normal wire international,0,
TXN-2026-454278,ACCT-379946,2024-11-11 11:02:02,CARD_PURCHASE,461.21,USD,US,GB,RETAIL,1638,False,Normal card purchase,0,
TXN-2026-325465,ACCT-876646,2024-11-11 11:56:04,WIRE_INTERNATIONAL,20286.12,USD,US,GB,,972,True,Normal wire international,0,
TXN-2026-534313,ACCT-326172,2024-11-11 12:00:00,CASH_DEPOSIT,9655.2,USD,US,US,,31,False,Cash deposit at branch 955,1,STRUCTURING
TXN-2026-695503,ACCT-326172,2024-11-11 12:00:00,CASH_DEPOSIT,9157.4,USD,US,US,,31,False,Cash deposit at branch 304,1,STRUCTURING
TXN-2026-470040,ACCT-207473,2024-11-11 12:33:44,CASH_DEPOSIT,829.6,USD,US,CA,,2359,False,Normal cash deposit,0,
TXN-2026-390119,ACCT-331148,2024-11-11 13:05:18,CHECK_DEPOSIT,1185.48,USD,US,AU,,915,False,Normal check deposit,0,
TXN-2026-694223,ACCT-498382,2024-11-11 14:10:07,WIRE_DOMESTIC,7832.28,USD,US,FR,,3138,False,Normal wire domestic,0,
TXN-2026-898462,ACCT-133326,2024-11-11 14:17:52,WIRE_INTERNATIONAL,4082.96,USD,US,GB,,2369,False,Normal wire international,0,
TXN-2026-778700,ACCT-662275,2024-11-11 14:57:37,CASH_WITHDRAWAL,1488.56,USD,US,CA,,456,False,Normal cash withdrawal,0,
TXN-2026-875795,ACCT-295041,2024-11-11 15:00:00,CASH_DEPOSIT,9526.69,USD,US,US,,73,False,Cash deposit at branch 329,1,STRUCTURING
TXN-2026-402654,ACCT-326172,2024-11-11 16:00:00,CASH_DEPOSIT,9667.37,USD,US,US,,34,False,Cash deposit at branch 925,1,STRUCTURING
TXN-2026-456844,ACCT-438277,2024-11-11 17:00:00,CASH_DEPOSIT,9253.28,USD,US,US,,34,False,Cash deposit at branch 204,1,STRUCTURING
TXN-2026-822622,ACCT-270495,2024-11-11 18:00:00,CASH_DEPOSIT,9816.19,USD,US,US,,28,False,Cash deposit at branch 849,1,STRUCTURING
